CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
"DRIVE CAR WASH, INC",DEREK  HORSLEY,Inside City Limits,811192,Car Wash & Detailing,CRATER CAR WASH,2018-03-22 00:00:00.000,7246ccc6-4033-41c1-817b-84d27f6c28ef,5419168544,1562,F,,NE,ST,," ",GRANTS PASS,OR,97526,2024-03-25 14:07:38.000,BTAX-037103-03-2024,2025-03-31 14:07:38.000
DT ENTERPRISES & SERVICES LLC,DAISY D  THOMAS,Inside City Limits,541990,Professional-Misc,,2015-12-28 00:00:00.000,1C4B1228-286D-48AF-A984-38D99A393B6C,5412167683,414,E,,NW,ST,," ",GRANTS PASS,OR,97526,2024-06-12 16:18:30.000,BTAX-037500-06-2024,2025-06-30 16:18:30.000
"DUANE & BELINDA MARZI RENTALS ",DUANE & BELINDA  MARZI,Inside City Limits,531110,Rental Units/Landlord,,2005-07-01 00:00:00.000,843A99BC-72EB-44D9-B18D-3FB5940AF640,5414720102,1127,ORIOLE,,SE,ST,," ",GRANTS PASS,OR,97526,2024-07-23 08:48:13.000,BTAX-038058-07-2024,2025-07-31 08:48:13.000
"DUARTE, LLC",Nathaniel Duarte,Inside City Limits,561740,Carpet & Upholstery Cleaning,GRANTS PASS WINDOW AND CARPET CLEANING,2021-08-27 00:00:00.000,1ec15daa-13fd-4c5b-ae49-6eaf7cc2a980,5412187294,111,BRANDY,,,LN,,,GRANTS PASS,OR,97527,2025-02-20 15:08:49.000,BTAX-039917-02-2025,2026-02-28 15:08:49.000
"DUARTE, LLC",PAMELA DUARTE,Inside City Limits,561740,Carpet & Upholstery Cleaning,GRANTS PASS WINDOW AND CARPET CLEANING,2021-08-27 00:00:00.000,1ec15daa-13fd-4c5b-ae49-6eaf7cc2a980,5412187294,111,BRANDY,,,LN,,,GRANTS PASS,OR,97527,2025-02-20 15:08:49.000,BTAX-039917-02-2025,2026-02-28 15:08:49.000
"DUARTE, LLC",NATHANIEL DUARTE,Inside City Limits,561740,Carpet & Upholstery Cleaning,GRANTS PASS WINDOW AND CARPET CLEANING,2021-08-27 00:00:00.000,1ec15daa-13fd-4c5b-ae49-6eaf7cc2a980,5412187294,111,BRANDY,,,LN,,,GRANTS PASS,OR,97527,2025-02-20 15:08:49.000,BTAX-039917-02-2025,2026-02-28 15:08:49.000
DUCTS N STUFF LLC," ",Inside City Limits,238220,Contractor-HVAC Services,,2021-03-01 00:00:00.000,b2611f6e-8208-46f7-b9d2-4c7d592eecf2,5416593606,1484,RAYDEAN,,,DR,,C,GRANTS PASS,OR,97527,2024-08-14 13:36:59.000,BTAX-038396-08-2024,2025-08-31 13:36:59.000
DUCTS N STUFF LLC,JEREMY GUTHRIE,Inside City Limits,238220,Contractor-HVAC Services,,2021-03-01 00:00:00.000,b2611f6e-8208-46f7-b9d2-4c7d592eecf2,5416593606,1484,RAYDEAN,,,DR,,C,GRANTS PASS,OR,97527,2024-08-14 13:36:59.000,BTAX-038396-08-2024,2025-08-31 13:36:59.000
DUDZ DEN,RENEE  KINCAID,Inside City Limits,812111,Barber Shop,,2007-11-29 00:00:00.000,06E89808-1B66-49E8-A9DC-E022FC0B0D04,5419558877,202,REDWOOD,," ",HWY,," ",GRANTS PASS,OR,97527,2024-05-30 14:47:05.000,BTAX-037429-05-2024,2025-05-31 14:47:05.000
"DURBIN CONCRETE LLC           ",MARCUS  DURBIN,Inside City Limits,238190,Contractor-General/Building Exterior,,2012-06-04 00:00:00.000,48069AF8-478B-45FA-A043-538D043139C2,5414419535,924,SAVAGE,,NE,ST,," ",GRANTS PASS,OR,97526,2025-01-27 11:09:18.000,BTAX-039791-01-2025,2026-01-31 11:09:18.000
"DUTCH BROS., LLC - A-TOWN           ",TRAVIS  BOERSMA,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,,2005-06-01 00:00:00.000,49EB06EA-C1AD-46B8-9638-76E42C4AF350,5419554700,1620,ALLEN CREEK,,,Rd,,B,GRANTS PASS,OR,97527,2024-10-22 14:20:22.000,BTAX-039194-10-2024,2025-10-31 14:20:22.000
"DUTCH BROS., LLC - COFFEE HOUSE       ",TRAVIS  BOERSMA,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,,1996-06-01 00:00:00.000,46800D35-8DDE-4DD0-BFD4-2C1D740BE0DF,5419554700,332,6TH,,NW,ST,," ",GRANTS PASS,OR,97526,2024-10-22 14:23:03.000,BTAX-039195-10-2024,2025-10-31 14:23:03.000
"DUTCH BROS., LLC - GP SHOPPING CENTER",TRAVIS  BOERSMA,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,,1997-01-03 00:00:00.000,B8C2BEFC-6742-46D2-B728-14E26A071157,5419554700,903,D,,NE,St,," ",GRANTS PASS,OR,97526,2024-10-22 14:25:11.000,BTAX-039196-10-2024,2025-10-31 14:25:11.000
"DUTCH BROS., LLC - HILLCREST        ",TRAVIS  BOERSMA,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,,2004-02-21 00:00:00.000,DBD0760A-A401-4176-A19F-774E283F9AD5,5419554700,1698,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2024-10-22 13:57:28.000,BTAX-039192-10-2024,2025-10-31 13:57:28.000
"DUTCH BROS., LLC - I                  ",TRAVIS  BOERSMA,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,,1992-02-19 00:00:00.000,3ED762B9-AB42-43B3-9A38-42C1D47B6772,5419554700,150,6TH,,SW,ST,," ",GRANTS PASS,OR,97526,2024-10-22 14:27:34.000,BTAX-039197-10-2024,2025-10-31 14:27:34.000
"DUTCH BROS., LLC - III                ",TRAVIS  BOERSMA,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,,1995-09-05 00:00:00.000,198BBCDD-71ED-4575-A9D7-FF740187CF0F,5419554700,1390,WILLIAMS,," ",HWY,," ",GRANTS PASS,OR,97527,2024-10-22 14:30:00.000,BTAX-039198-10-2024,2025-10-31 14:30:00.000
"DUTCH BROS., LLC - IV                 ",TRAVIS  BOERSMA,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,,1997-01-31 00:00:00.000,CBFD0E66-A6B7-4DBF-A998-779BB27BBCC0,5419554700,251,AGNESS,,NE,AVE,," ",GRANTS PASS,OR,97526,2024-10-22 14:17:55.000,BTAX-039193-10-2024,2025-10-31 14:17:55.000
"DUTCH BROS., LLC - RINGUETTE        ",TRAVIS  BOERSMA,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,,2005-04-01 00:00:00.000,F7433FCD-5873-4AE8-B230-103E3BA620D7,5419554700,638,REDWOOD,," ",HWY,," ",GRANTS PASS,OR,97527,2024-11-06 13:16:56.000,BTAX-039306-11-2024,2025-11-30 13:16:56.000
DWIGHT D FASZER,Dwight Faszer,Inside City Limits,238190,Contractor-General/Building Exterior,,1999-04-01 00:00:00.000,69509CF0-C13C-49FF-965F-8DA9C0898461,5416590394,1634,BEVERLY,,NE,DR,," ",GRANTS PASS,OR,97526,2024-07-08 14:32:39.000,BTAX-037645-07-2024,2025-07-31 14:32:39.000
"DWYER WILLIAMS CHERKOSS ATTORNEYS, P.C.",DWYER WILLIAMS CHERKOSS ATTORNEYS,Outside City Limits,541110,Lawyer,,2007-07-01 00:00:00.000,942D17F3-FB32-4ED5-A2A2-223988636B63,5416170555,777,7TH,,NE,ST,,SUITE 106,GRANTS PASS,OR,97526,2024-08-12 16:23:01.000,BTAX-038388-08-2024,2025-08-31 16:23:01.000
"DWYER WILLIAMS CHERKOSS ATTORNEYS, P.C."," DWYER WILLIAMS POTTER ATTY LLP",Outside City Limits,541110,Lawyer,,2007-07-01 00:00:00.000,942D17F3-FB32-4ED5-A2A2-223988636B63,5416170555,777,7TH,,NE,ST,,SUITE 106,GRANTS PASS,OR,97526,2024-08-12 16:23:01.000,BTAX-038388-08-2024,2025-08-31 16:23:01.000
"DYNACO PRODUCTS               ",MARY/GUY  ANDERSON,Inside City Limits,811211,Consumer Electronics Repair/Maint,,1999-07-21 00:00:00.000,B3BD1F88-F2F6-4734-A44F-AA9762A88A9F,5419554600,570,SERENITY,," ",LN,," ",GRANTS PASS,OR,97526,2024-07-22 13:30:20.000,BTAX-038038-07-2024,2025-07-31 13:30:20.000
"E S A M, INC                  ",INC)  SHAREHOLDERS (ESAM,Inside City Limits,811211,Consumer Electronics Repair/Maint,,1984-01-01 00:00:00.000,EF8C8D0A-9DA1-42CB-A373-7CFCF81DEEEB,5414769162,2100,SPALDING,,NE,AVE,," ",GRANTS PASS,OR,97526,2024-08-22 10:22:25.000,BTAX-038478-08-2024,2025-08-31 10:22:25.000
EA2 LLC,SHANNON MATTSON,Inside City Limits,531210,Real Estate Agents/Brokers,RE/MAX INTEGRITY,2022-10-01 00:00:00.000,B3ED4763-E012-46A4-A616-611CC271BCB1,5419558483,1830,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2024-10-25 11:06:13.000,BTAX-039226-10-2024,2025-10-31 11:06:13.000
"EAGLE PLYWOOD SPECIALTIES     ",MICHAEL & DENISE  PRATT,Inside City Limits,321999,Manufacturing-Wood Products,,2007-10-02 00:00:00.000,AF381211-75EF-41F4-B2B5-0ACE1FCDB046,5414793301,2158,INDUSTRY,,NE,DR,,,GRANTS PASS,OR,97526,2024-07-08 09:51:07.000,BTAX-037630-07-2024,2025-07-31 09:51:07.000
"EAM INC                      ",KORICK & KIMBERLY  DANIELS,Inside City Limits,532111,Rental-Car Rentals,"SOUTHERN OREGON RENTALS ",2013-07-22 00:00:00.000,DC4EAA8A-7A76-47ED-8997-A03D39A9A5FD,5414760007,825,F,,NE,ST,," ",GRANTS PASS,OR,97526,2024-07-18 07:57:22.000,BTAX-037967-07-2024,2025-07-31 07:57:22.000
EARTHSIDE MIDWIFERY AND LACTATION," ",Inside City Limits,621399,Medical-Nutritionist,,2020-04-20 00:00:00.000,bef806d6-22c2-4ae5-b690-e1929db2676c,8056103943,1417,TALBOTT,,NE,DR,," ",GRANTS PASS,OR,97526,2024-06-27 10:32:43.000,BTAX-037550-06-2024,2025-06-30 10:32:43.000
EARTHSIDE MIDWIFERY AND LACTATION,JACKIE WALKER,Inside City Limits,621399,Medical-Nutritionist,,2020-04-20 00:00:00.000,bef806d6-22c2-4ae5-b690-e1929db2676c,8056103943,1417,TALBOTT,,NE,DR,," ",GRANTS PASS,OR,97526,2024-06-27 10:32:43.000,BTAX-037550-06-2024,2025-06-30 10:32:43.000
ecoATM LLC,ecoATM Legal,Inside City Limits,443142,Retail-Electronics,,2015-01-15 00:00:00.000,3ECF2A9A-D0EF-488A-AB7C-BAB94BC5D94E,8587667522,1950,BRIDGE,,SW,ST,," ",GRANTS PASS,OR,97526,2024-05-16 11:22:33.000,BTAX-037375-05-2024,2025-05-31 11:22:33.000
"ED STARNER EXCAVATING         ",TERRI L & WALLACE E  STARNER,Inside City Limits,238190,Contractor-General/Building Exterior,,2009-03-20 00:00:00.000,F75AA81E-A9F5-4B18-BAFC-61FBA199E3BF,5412262139,2906,MIDWAY,,,AVE,,,GRANTS PASS,OR,97527,2024-07-19 15:11:36.000,BTAX-038006-07-2024,2025-07-31 15:11:36.000
EDDY'S GRILL LLC," ",Inside City Limits,722513,Limited-Service Restaurant,,2005-06-03 00:00:00.000,2906B532-A569-4B87-9235-221AB5BD8564,7029019636,956,ROGUE RIVER,," ",HWY,," ",GRANTS PASS,OR,97527,2024-10-14 14:09:37.000,BTAX-039061-10-2024,2025-10-31 14:09:37.000
EDDY'S GRILL LLC,CHARLES SHECKELLS,Inside City Limits,722513,Limited-Service Restaurant,,2005-06-03 00:00:00.000,2906B532-A569-4B87-9235-221AB5BD8564,7029019636,956,ROGUE RIVER,," ",HWY,," ",GRANTS PASS,OR,97527,2024-10-14 14:09:37.000,BTAX-039061-10-2024,2025-10-31 14:09:37.000
EDGEWATER CHRISTIAN FELLOWSHIP," NON-PROFIT CHURCH             ",Inside City Limits,813110,Religious Organization,,2003-06-01 00:00:00.000,E1E31500-3A46-4043-B708-4BFFCC01091D,5414747172,101,ASSEMBLY,,,CIR,," ",GRANTS PASS,OR,97526,2024-08-28 11:48:40.000,BTAX-038663-08-2024,2025-08-31 11:48:40.000
EDWARD D JONES & CO," EDWARD D JONES & CO           ",Inside City Limits,525990,Finance-Misc Finance,,1993-09-30 00:00:00.000,B832B692-81D6-4629-9C1D-340EEC85EB0D,5414799660,725,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2024-10-11 15:15:09.000,BTAX-039040-10-2024,2025-10-31 15:15:09.000
"EDWARD D JONES & CO LP       "," EDWARD D JONES & CO           ",Inside City Limits,525990,Finance-Misc Finance,,1993-09-30 00:00:00.000,9764A626-373C-49C0-8DEA-DAC044464E5A,5414796432,117,E,,NW,ST,," ",GRANTS PASS,OR,97526,2024-10-11 15:08:16.000,BTAX-039039-10-2024,2025-10-31 15:08:16.000
"EDWARD JONES                  "," EDJ HOLDING & THE JONES FINANC",Inside City Limits,525990,Finance-Misc Finance,,2011-08-01 00:00:00.000,6F953445-1439-4A46-AB5F-072EE5B1A279,5414790829,1660,WILLIAMS,,,Hwy,,,GRANTS PASS,OR,97527,2024-10-11 15:23:40.000,BTAX-039041-10-2024,2025-10-31 15:23:40.000
"EDWARD JONES                  "," PARTNERSHIP (LIMITED)         ",Inside City Limits,525990,Finance-Misc Finance,,2007-09-25 00:00:00.000,DF221121-80EA-4B4C-9AE1-E67821CF44F2,5414791634,300,UNION,,,AVE,,SUITE D,GRANTS PASS,OR,97527,2024-10-11 14:46:30.000,BTAX-039037-10-2024,2025-10-31 14:46:30.000
EDWARD JONES," ",Inside City Limits,523999,Finance-Investment Activities,,2022-09-26 00:00:00.000,ac52c69a-db07-4045-b75c-9ef40025ebb2,5417874349,1830,7TH,,NE,ST,,SUITE 101,GRANTS PASS,OR,975263489,2024-10-11 15:35:11.000,BTAX-039042-10-2024,2025-10-31 15:35:11.000
EDWARD JONES,JENNIFER GODFREY,Inside City Limits,523999,Finance-Investment Activities,,2022-09-26 00:00:00.000,ac52c69a-db07-4045-b75c-9ef40025ebb2,5417874349,1830,7TH,,NE,ST,,SUITE 101,GRANTS PASS,OR,975263489,2024-10-11 15:35:11.000,BTAX-039042-10-2024,2025-10-31 15:35:11.000
"EDWARD JONES INVESTMENTS      ",LP  EDWARD D JONES & CO.,Inside City Limits,525990,Finance-Misc Finance,,2004-02-03 00:00:00.000,797E3E81-15DF-445B-A44E-35CB4B22EF9E,5414795760,949,7TH,,SE,ST,," ",GRANTS PASS,OR,97526,2024-10-11 14:55:49.000,BTAX-039038-10-2024,2025-10-31 14:55:49.000
"EDWARDS FLOOR COVERING         ",STEVE  EDWARDS,Inside City Limits,442210,Retail-Floor Coverings,,2006-04-07 00:00:00.000,404E94A3-BBB3-4761-9412-E3BCC7DEAA96,5416590513,405,ROBERTSON BRIDGE,," ",RD,," ",GRANTS PASS,OR,97526,2024-07-11 16:10:38.000,BTAX-037820-07-2024,2025-07-31 16:10:38.000
"EL CHARRO VIEJO               "," MORA & AGUILAR                ",Inside City Limits,722511,Restaurant,,2013-07-15 00:00:00.000,42DBB5B7-BFE7-444D-8CBD-C52A332FBD7A,5419555929,1610,ALLEN CREEK,,SW,RD,,SUITE 103,GRANTS PASS,OR,97527,2024-08-26 11:43:34.000,BTAX-038554-08-2024,2025-08-31 11:43:34.000
EL MOLCAJETE MEXICAN RESTUARANT LLC," ",Inside City Limits,722511,Restaurant,,2015-11-01 00:00:00.000,E52E176C-8B89-4C42-BF17-3207A63CB4BC,5414741506,201,PARK,,E,ST,," ",GRANTS PASS,OR,97527,2024-11-22 14:22:23.000,BTAX-039423-11-2024,2025-11-30 14:22:23.000
EL MOLCAJETE MEXICAN RESTUARANT LLC,MARIELA HERNANDEZ,Inside City Limits,722511,Restaurant,,2015-11-01 00:00:00.000,E52E176C-8B89-4C42-BF17-3207A63CB4BC,5414741506,201,PARK,,E,ST,," ",GRANTS PASS,OR,97527,2024-11-22 14:22:23.000,BTAX-039423-11-2024,2025-11-30 14:22:23.000
"ELAINE F KING                 ",ELAINE F  KING,Inside City Limits,541213,Tax Preparation Services,,2009-12-15 00:00:00.000,B43CBC7A-4ECE-4099-8EA8-2C7AD8998BA0,5414749839,2595,NEW HOPE,,,RD,,,GRANTS PASS,OR,97527,2024-07-31 13:25:17.000,BTAX-038207-07-2024,2025-07-31 13:25:17.000
"ELECTRIFY AMERICA, LLC"," ",Inside City Limits,447190,Gas Station,,2018-10-11 00:00:00.000,c014633e-476b-4038-8636-d66c04744bc5,7036363671,135,TERRY,,NE,LN,," ",GRANTS PASS,OR,97526,2025-02-03 12:41:33.000,BTAX-039832-02-2025,2026-02-28 12:41:33.000
"ELECTRIFY AMERICA, LLC",GIOVANNI PALAZZO,Inside City Limits,447190,Gas Station,,2018-10-11 00:00:00.000,c014633e-476b-4038-8636-d66c04744bc5,7036363671,135,TERRY,,NE,LN,," ",GRANTS PASS,OR,97526,2025-02-03 12:41:33.000,BTAX-039832-02-2025,2026-02-28 12:41:33.000
ELEGANCE II LLC," ",Inside City Limits,453310,Retail-Thrift Store,,2017-05-09 00:00:00.000,1d8fa864-4364-4b46-ba29-5e15adff9f18,5414760570,331,6TH,,SE,ST,," ",GRANTS PASS,OR,97526,2024-03-07 10:25:58.000,BTAX-037012-03-2024,2025-03-31 10:25:58.000
ELEGANCE II LLC,TRACI PRIEBS,Inside City Limits,453310,Retail-Thrift Store,,2017-05-09 00:00:00.000,1d8fa864-4364-4b46-ba29-5e15adff9f18,5414760570,331,6TH,,SE,ST,," ",GRANTS PASS,OR,97526,2024-03-07 10:25:58.000,BTAX-037012-03-2024,2025-03-31 10:25:58.000
ELEGANCE II LLC,TERRI GEORGE,Inside City Limits,453310,Retail-Thrift Store,,2017-05-09 00:00:00.000,1d8fa864-4364-4b46-ba29-5e15adff9f18,5414760570,331,6TH,,SE,ST,," ",GRANTS PASS,OR,97526,2024-03-07 10:25:58.000,BTAX-037012-03-2024,2025-03-31 10:25:58.000
"ELMER'S BREAKFAST, LUNCH, AND DINNER"," SOUTHERN OREGON ELMERS LLC",Inside City Limits,722511,Restaurant,,2003-07-20 00:00:00.000,B62C7514-F147-46FB-9D26-EA2AEEB0B3ED,5414740740,175,AGNESS,,NE,AVE,," ",GRANTS PASS,OR,97526,2024-07-02 10:27:03.000,BTAX-037600-07-2024,2025-07-31 10:27:03.000
"ELWOOD STAFFING SERVICES INC ",INC  ELWOOD STAFFING SERVICES,Outside City Limits,561330,Professional Employer Organization,,1997-01-01 00:00:00.000,C8F0524D-1480-4971-B27A-FD70EAFB4786,8123726200,2368,CRATER LAKE,,,AVE,,,MEDFORD,OR,97504,2024-09-03 14:39:02.000,BTAX-038731-09-2024,2025-09-30 14:39:02.000
EMC PATCHES LLC," ",Inside City Limits,339999,Manufacturing-Misc Manufacturing,,2018-08-07 00:00:00.000,fd33c870-c8b8-4c2b-8413-3f5c39625047,5415823720,1624,N,,SE,ST,,UNIT 4A,GRANTS PASS,OR,97526,2024-08-20 16:08:18.000,BTAX-038444-08-2024,2025-08-31 16:08:18.000
EMC PATCHES LLC,LEE BEAUMONT IV,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,2018-08-07 00:00:00.000,fd33c870-c8b8-4c2b-8413-3f5c39625047,5415823720,1624,N,,SE,ST,,UNIT 4A,GRANTS PASS,OR,97526,2024-08-20 16:08:18.000,BTAX-038444-08-2024,2025-08-31 16:08:18.000
EMILIO'S UPHOLSTERY," ",Inside City Limits,811420,Furniture/Reupholstery Repair,,2021-02-10 00:00:00.000,29113bda-6243-4a5e-91ee-596ae837bb6f,5414416107,1515,REDWOOD,," ",AVE,,# 5,GRANTS PASS,OR,97527,2025-03-12 12:32:37.000,BTAX-040050-03-2025,2026-03-31 12:32:37.000
EMILIO'S UPHOLSTERY,EMILIO   REGLA CRUZ,Inside City Limits,811420,Furniture/Reupholstery Repair,,2021-02-10 00:00:00.000,29113bda-6243-4a5e-91ee-596ae837bb6f,5414416107,1515,REDWOOD,," ",AVE,,# 5,GRANTS PASS,OR,97527,2025-03-12 12:32:37.000,BTAX-040050-03-2025,2026-03-31 12:32:37.000
EMM LLC," ",Outside City Limits,238190,Contractor-General/Building Exterior,YOUR DESIGN BUILDERS,2021-06-01 00:00:00.000,75f0a86e-d2ac-4717-9b00-2a269fc3ec69,5412275115,1470,DARNEILLE,,,,,B,GRANTS PASS,OR,97527,2024-10-17 11:15:43.000,BTAX-039127-10-2024,2025-10-31 11:15:43.000
EMM LLC,GINO  MOZEYANI,Outside City Limits,238190,Contractor-General/Building Exterior,YOUR DESIGN BUILDERS,2021-06-01 00:00:00.000,75f0a86e-d2ac-4717-9b00-2a269fc3ec69,5412275115,1470,DARNEILLE,,,,,B,GRANTS PASS,OR,97527,2024-10-17 11:15:43.000,BTAX-039127-10-2024,2025-10-31 11:15:43.000
EMM LLC,MALIA JOHNSON,Outside City Limits,238190,Contractor-General/Building Exterior,YOUR DESIGN BUILDERS,2021-06-01 00:00:00.000,75f0a86e-d2ac-4717-9b00-2a269fc3ec69,5412275115,1470,DARNEILLE,,,,,B,GRANTS PASS,OR,97527,2024-10-17 11:15:43.000,BTAX-039127-10-2024,2025-10-31 11:15:43.000
EN VOGUE BEAUTY LLC," ",Inside City Limits,812112,Beauty Salon,EN V SALON,2017-08-24 00:00:00.000,ad1ac60b-e745-4d01-aecf-d18577c643cb,5414762053,306,6TH,,SW,ST,,,GRANTS PASS,OR,97526,2024-03-05 14:35:00.000,BTAX-036989-03-2024,2025-03-31 14:35:00.000
EN VOGUE BEAUTY LLC,MARIA WOOLDRIDGE,Inside City Limits,812112,Beauty Salon,EN V SALON,2017-08-24 00:00:00.000,ad1ac60b-e745-4d01-aecf-d18577c643cb,5414762053,306,6TH,,SW,ST,,,GRANTS PASS,OR,97526,2024-03-05 14:35:00.000,BTAX-036989-03-2024,2025-03-31 14:35:00.000
ENCOMPASS PERSON CENTERED,HEATHER SMITH,Inside City Limits,812199,Personal Care Services,,2022-01-21 00:00:00.000,5e0eb4d6-cfc4-414d-89f5-c74ad669101c,5412360871,303,E,,NE,St,,100A,GRANTS PASS,OR,97526,2025-02-28 10:03:26.000,BTAX-039961-02-2025,2026-02-28 10:03:26.000
ENCOMPASS PERSON CENTERED," ",Inside City Limits,812199,Personal Care Services,,2022-01-21 00:00:00.000,5e0eb4d6-cfc4-414d-89f5-c74ad669101c,5412360871,303,E,,NE,St,,100A,GRANTS PASS,OR,97526,2025-02-28 10:03:26.000,BTAX-039961-02-2025,2026-02-28 10:03:26.000
ENCOMPASS PERSON CENTERED,KATI FLINN,Inside City Limits,812199,Personal Care Services,,2022-01-21 00:00:00.000,5e0eb4d6-cfc4-414d-89f5-c74ad669101c,5412360871,303,E,,NE,St,,100A,GRANTS PASS,OR,97526,2025-02-28 10:03:26.000,BTAX-039961-02-2025,2026-02-28 10:03:26.000
"ENCORE CERAMICS INC          ",BARRY A & DEBORAH W  RUSSELL,Inside City Limits,999999,Crafts & Hobbies,,2002-03-01 00:00:00.000,07B7CEDC-0186-4D77-AE1C-D67C2553EBAB,5419558382,2245,SPALDING,,NE,AVE,," ",GRANTS PASS,OR,97526,2024-09-17 14:16:50.000,BTAX-038848-09-2024,2025-09-30 14:16:50.000
"ENRIQUE GONZALEZ H            ",ENRIQUE  GONZALEZ H,Inside City Limits,561730,Yard Services,,1997-05-08 00:00:00.000,758F7515-747F-4451-A49F-33A7684C7B56,5414763022,4052,WILLIAMS,," ",HWY,," ",GRANTS PASS,OR,97527,2024-07-15 10:47:55.000,BTAX-037858-07-2024,2025-07-31 10:47:55.000
"ENTERPRISE RENT-A-CAR OF OREGON ",ANDY (JACK) CORP.  TAYLOR,Inside City Limits,532111,Rental-Car Rentals,,1996-05-15 00:00:00.000,2944D157-26B4-4E41-974F-276E39AF0E02,5414717800,715,UNION,,,AVE,,,GRANTS PASS,OR,97527,2024-02-05 16:10:14.000,BTAX-036869-02-2024,2025-02-28 16:10:14.000
"ERICKSON DENTAL CARE          "," ",Inside City Limits,621210,Medical-Dentist,,1993-10-15 00:00:00.000,25FC0DD8-28DB-4911-B8A6-569664B41B2F,5414763419,1224,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2024-07-08 13:54:46.000,BTAX-037639-07-2024,2025-07-31 13:54:46.000
ERIC'S TREE SERVICE LLC,ERIC CHARLES  WERNER,Inside City Limits,113310,Logging,,1989-02-06 00:00:00.000,96078F20-EE2B-4400-A828-E14F0498023E,5414794064,932,MCVAY,," ",LN,," ",GRANTS PASS,OR,97526,2024-07-09 16:39:27.000,BTAX-037718-07-2024,2025-07-31 16:39:27.000
"ERN HOLDINGS LLC             ",JAN & RICHARD  MASTERS,Outside City Limits,531110,Rental Units/Landlord,,2011-11-10 00:00:00.000,63D880DA-4B6E-4A79-9070-1FE98FA6C46D,5417613800,560,F,,NE,St,,,GRANTS PASS,OR,97526,2025-01-27 11:43:02.000,BTAX-039793-01-2025,2026-01-31 11:43:02.000
"ERRANDS PLUS                  ",AUGUSTA  PUMILIA,Inside City Limits,492210,Delivery Service-Local,,1997-01-27 00:00:00.000,86A9BC63-F867-4FDE-98F9-AA34D34C45A5,5414790075,1719,PORTOLA,,SE,DR,," ",GRANTS PASS,OR,97526,2024-04-29 08:49:57.000,BTAX-037268-04-2024,2025-04-30 08:49:57.000
ESSENTIAL MOBILE BODYWORKS BY ANDREA URIAS," ",Inside City Limits,621399,Medical-Massage Therapy,,2017-05-07 00:00:00.000,707584c9-7f7f-4400-af75-8be5f50a35b2,5414411416,3144,MIDWAY,,,AVE,,,GRANTS PASS,OR,97527,2025-03-07 09:43:56.000,BTAX-040018-03-2025,2026-03-31 09:43:56.000
ESSENTIAL MOBILE BODYWORKS BY ANDREA URIAS,ANDREA URIAS,Inside City Limits,621399,Medical-Massage Therapy,,2017-05-07 00:00:00.000,707584c9-7f7f-4400-af75-8be5f50a35b2,5414411416,3144,MIDWAY,,,AVE,,,GRANTS PASS,OR,97527,2025-03-07 09:43:56.000,BTAX-040018-03-2025,2026-03-31 09:43:56.000
"ESSENTIAL WELLNESS BODYWORK & MASSAGE, LLC"," ",Inside City Limits,621399,Medical-Massage Therapy,,2016-01-16 00:00:00.000,0f6d6707-74bc-49c9-80db-2d9f2b7476ce,5412957148,301,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2024-08-12 16:41:27.000,BTAX-038392-08-2024,2025-08-31 16:41:27.000
"ESSENTIAL WELLNESS BODYWORK & MASSAGE, LLC",KAREN SUGGS,Inside City Limits,621399,Medical-Massage Therapy,,2016-01-16 00:00:00.000,0f6d6707-74bc-49c9-80db-2d9f2b7476ce,5412957148,301,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2024-08-12 16:41:27.000,BTAX-038392-08-2024,2025-08-31 16:41:27.000
"ETERNAL BODY ART              ",KIM E  BURTON,Inside City Limits,812199,Tattoo/Piercing Shop,,2011-01-03 00:00:00.000,984B61E4-07E1-489C-866B-EF2300AF7662,5414710607,729,G,,SW,ST,," ",GRANTS PASS,OR,97526,2024-07-26 15:17:43.000,BTAX-038146-07-2024,2025-07-31 15:17:43.000
